City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,z-score
Ahmedabad,2015-06-13,45.49,141.54,9.63,14.91,24.53,24.97528649807415,9.63,0.81,2.94,3.67,6.62,1.17,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-14,38.06,141.54,8.67,18.57,27.25,24.97528649807415,8.67,1.05,4.63,2.85,5.12,0.74,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-15,45.41,141.54,9.35,20.55,29.9,24.97528649807415,9.35,0.74,4.5,2.83,7.18,0.82,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-16,37.71,141.54,8.54,16.26,24.8,24.97528649807415,8.54,0.87,4.6,2.52,7.61,0.81,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-17,32.37,141.54,7.53,14.36,21.89,24.97528649807415,7.53,2.17,12.17,1.88,7.92,0.69,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-18,34.74,141.54,7.59,13.51,21.11,24.97528649807415,7.59,4.11,12.22,1.82,6.19,0.47,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-19,32.56,141.54,7.34,13.91,21.25,24.97528649807415,7.34,4.04,11.85,2.55,9.3,0.97,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-20,29.28,141.54,7.55,11.68,19.23,24.97528649807415,7.55,4.01,12.64,1.64,7.0,0.62,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-21,20.46,141.54,7.15,10.61,17.76,24.97528649807415,7.15,5.62,12.7,1.26,5.17,0.32,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-22,26.07,141.54,7.99,11.07,19.06,24.97528649807415,7.99,4.1,10.57,1.5,6.9,0.63,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-23,21.43,141.54,7.45,11.16,18.62,24.97528649807415,7.45,4.99,7.38,1.4,6.69,0.76,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-24,11.91,141.54,7.34,10.1,17.44,24.97528649807415,7.34,10.86,5.47,1.3,12.23,0.73,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-25,57.75,141.54,8.68,9.68,18.36,24.97528649807415,8.68,12.28,3.06,1.98,6.51,0.74,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-26,66.39,141.54,8.58,12.79,21.36,24.97528649807415,8.58,11.09,4.96,1.76,6.18,0.57,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-27,62.61,141.54,9.15,9.83,18.98,24.97528649807415,9.15,12.31,6.44,1.87,5.47,0.37,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-28,47.5,141.54,8.07,9.53,17.59,24.97528649807415,8.07,13.91,7.28,1.34,3.97,0.12,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-29,111.8,141.54,9.23,11.51,20.74,24.97528649807415,9.23,5.27,5.99,1.84,5.69,0.28,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-06-30,30.0,141.54,8.87,13.59,22.64,24.97528649807415,8.87,8.09,6.31,1.32,4.59,0.16,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-01,4.66,141.54,9.01,10.9,20.36,24.97528649807415,9.01,7.31,6.38,1.27,3.94,0.13,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-02,48.72,141.54,9.56,11.94,21.5,24.97528649807415,9.56,5.72,6.61,1.77,4.96,0.39,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-03,49.7,141.54,9.43,9.81,19.23,24.97528649807415,9.43,6.78,6.42,2.0,4.79,0.31,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-04,48.1,141.54,8.03,9.53,17.57,24.97528649807415,8.03,9.33,7.6,1.68,4.41,0.18,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-05,47.43,141.54,8.11,9.45,17.56,24.97528649807415,8.11,7.93,7.08,2.1,3.6,0.13,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-06,51.74,141.54,8.91,12.38,21.28,24.97528649807415,8.91,10.05,5.78,2.15,3.64,0.27,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-07,42.68,141.54,9.74,11.08,20.82,24.97528649807415,9.74,10.87,4.44,1.62,4.96,0.39,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-08,38.45,141.54,10.55,7.8,18.35,24.97528649807415,10.55,10.28,3.24,2.46,4.79,0.41,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-09,46.69,141.54,11.48,0.17,11.64,24.97528649807415,11.48,10.25,5.76,1.77,4.34,0.15,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-10,55.27,141.54,11.55,0.12,11.66,24.97528649807415,11.55,12.7,6.55,1.69,4.17,0.22,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-11,149.03,141.54,11.49,0.16,11.65,24.97528649807415,11.49,10.07,7.27,1.71,5.72,0.19,149.03,Moderate,0.06034296092527343
Ahmedabad,2015-07-12,86.57,141.54,11.47,0.17,11.64,24.97528649807415,11.47,11.09,6.53,1.57,3.85,0.09,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-13,111.77,141.54,11.3,0.24,11.53,24.97528649807415,11.3,7.73,4.67,1.72,4.52,0.16,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-14,151.4,141.54,10.8,0.36,11.16,24.97528649807415,10.8,7.8,5.46,0.95,3.54,0.12,151.4,Moderate,0.07505225539427678
Ahmedabad,2015-07-15,51.35,141.54,8.0,2.69,10.67,24.97528649807415,8.0,10.0,5.76,1.54,4.32,0.35,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-16,65.37,141.54,0.64,8.07,8.57,24.97528649807415,0.64,16.31,8.02,1.63,4.34,0.28,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-17,56.28,141.54,0.6,8.02,8.51,24.97528649807415,0.6,18.93,6.2,1.52,3.74,0.29,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-18,48.17,141.54,0.65,8.0,8.55,24.97528649807415,0.65,18.99,7.97,1.23,4.74,0.12,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-19,33.56,141.54,0.72,7.89,8.56,24.97528649807415,0.72,11.28,10.18,0.61,3.85,0.08,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-20,31.3,141.54,0.55,8.1,8.49,24.97528649807415,0.55,10.29,7.44,0.52,2.31,0.06,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-21,48.12,141.54,0.67,7.9,8.43,24.97528649807415,0.67,1.28,6.3,5.0,21.75,1.54,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-22,57.11,141.54,0.55,8.28,8.42,24.97528649807415,0.55,14.58,2.6,2.81,14.53,1.87,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-23,34.72,141.54,0.1,9.73,7.88,24.97528649807415,0.1,13.62,4.87,1.44,5.22,0.38,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-24,29.22,141.54,0.06,9.57,7.77,24.97528649807415,0.06,13.58,5.08,1.37,3.65,0.32,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-25,29.79,141.54,0.14,8.64,7.97,24.97528649807415,0.14,15.11,5.34,0.36,1.05,0.14,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-26,59.95,141.54,0.18,8.78,8.16,24.97528649807415,0.18,11.52,2.79,0.52,1.23,0.22,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-27,19.2,141.54,1.52,9.45,9.74,24.97528649807415,1.52,11.23,4.61,1.29,3.29,0.15,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-28,19.52,141.54,5.89,11.26,17.15,24.97528649807415,5.89,11.56,4.4,0.58,1.44,0.07,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-29,35.16,141.54,5.75,10.89,16.64,24.97528649807415,5.75,14.7,3.67,1.61,3.71,0.48,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-30,33.03,141.54,7.01,10.58,17.58,24.97528649807415,7.01,12.95,3.53,1.65,3.96,0.37,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-07-31,40.95,141.54,6.92,10.47,17.39,24.97528649807415,6.92,19.8,3.38,2.05,5.08,0.44,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-01,40.29,141.54,6.74,10.52,17.26,24.97528649807415,6.74,8.27,3.57,1.85,4.34,0.39,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-02,41.16,141.54,6.91,10.51,17.42,24.97528649807415,6.91,13.48,3.69,1.8,4.23,0.33,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-03,36.12,141.54,7.21,11.56,17.07,24.97528649807415,7.21,13.62,6.08,1.67,2.85,0.11,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-04,28.51,141.54,6.69,20.52,27.21,24.97528649807415,6.69,5.69,7.65,1.36,2.17,0.09,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-05,31.59,141.54,6.99,20.42,27.41,24.97528649807415,6.99,9.23,7.9,0.72,2.29,0.12,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-06,42.56,141.54,7.17,20.4,27.57,24.97528649807415,7.17,6.28,9.86,1.36,2.94,0.28,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-07,48.12,141.54,7.14,20.3,27.45,24.97528649807415,7.14,6.77,12.78,1.22,3.39,0.26,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-08,37.09,141.54,7.22,20.21,27.42,24.97528649807415,7.22,8.66,7.94,0.86,2.98,0.16,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-09,33.4,141.54,7.4,20.09,27.5,24.97528649807415,7.4,9.95,8.39,0.8,2.13,0.07,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-10,38.64,141.54,7.35,20.21,27.55,24.97528649807415,7.35,9.74,6.28,1.31,2.8,0.27,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-11,40.49,141.54,7.48,20.23,27.71,24.97528649807415,7.48,8.92,21.51,1.17,3.0,0.11,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-12,41.37,141.54,7.47,20.2,27.68,24.97528649807415,7.47,11.73,19.8,1.82,2.85,0.17,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-13,44.56,141.54,7.49,20.06,27.55,24.97528649807415,7.49,11.23,22.77,1.38,3.36,0.44,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-14,65.68,141.54,7.57,19.94,27.51,24.97528649807415,7.57,8.21,30.21,3.62,5.79,1.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-15,33.34,141.54,7.3,20.27,27.57,24.97528649807415,7.3,6.41,32.95,0.0,0.0,0.02,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-16,39.17,141.54,7.35,20.24,27.58,24.97528649807415,7.35,9.17,26.64,0.79,0.76,0.14,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-17,34.0,141.54,7.41,20.1,27.51,24.97528649807415,7.41,9.64,17.17,1.21,1.8,0.15,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-18,36.38,141.54,7.31,20.14,27.45,24.97528649807415,7.31,10.65,13.35,2.0,4.33,0.35,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-19,38.35,141.54,7.41,20.16,27.57,24.97528649807415,7.41,9.33,18.59,1.63,3.74,0.35,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-20,38.5,141.54,12.38,19.67,30.02,24.97528649807415,12.38,10.37,16.33,1.56,2.97,0.42,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-21,39.61,141.54,17.31,14.84,32.15,24.97528649807415,17.31,10.76,5.38,1.67,3.17,0.24,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-22,61.79,141.54,17.24,14.82,32.06,24.97528649807415,17.24,12.39,8.06,0.91,1.81,0.2,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-23,43.22,141.54,17.17,14.82,31.99,24.97528649807415,17.17,11.68,37.87,1.29,3.06,0.14,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-24,33.41,141.54,17.12,14.86,31.98,24.97528649807415,17.12,12.96,86.83,1.08,2.1,0.05,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-25,36.9,141.54,17.08,14.85,31.93,24.97528649807415,17.08,4.73,54.01,0.91,1.25,0.16,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-26,36.36,141.54,17.11,14.79,31.9,24.97528649807415,17.11,8.86,77.3,0.0,0.0,0.06,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-27,32.64,141.54,17.01,14.84,31.85,24.97528649807415,17.01,7.05,62.31,0.0,0.0,0.01,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-28,38.23,141.54,17.07,14.89,31.96,24.97528649807415,17.07,10.9,55.94,0.0,0.0,0.01,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-29,39.86,141.54,16.98,14.83,31.81,24.97528649807415,16.98,10.02,96.83,0.0,0.01,0.02,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-30,72.74,141.54,17.04,14.84,31.88,24.97528649807415,17.04,4.23,99.03,0.0,0.0,0.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-08-31,43.2,141.54,17.05,14.86,31.91,24.97528649807415,17.05,5.96,59.99,0.0,0.0,0.11,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-01,63.2,141.54,17.03,14.82,31.85,24.97528649807415,17.03,3.69,7.57,0.0,0.0,0.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-02,64.73,141.54,17.01,14.82,31.83,24.97528649807415,17.01,6.45,12.13,0.0,0.0,0.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-03,65.28,141.54,17.04,14.85,31.89,24.97528649807415,17.04,6.13,18.2,0.0,0.0,0.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-04,67.86,141.54,16.97,14.87,31.84,24.97528649807415,16.97,8.87,16.53,0.0,0.0,0.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-05,52.4,141.54,16.97,14.81,31.78,24.97528649807415,16.97,9.89,22.55,0.0,0.0,0.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-06,33.33,141.54,16.95,14.89,31.84,24.97528649807415,16.95,6.88,33.58,0.0,0.0,0.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-07,29.52,141.54,16.94,14.88,31.82,24.97528649807415,16.94,8.56,40.65,0.0,0.0,0.02,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-08,15.53,141.54,17.0,14.85,31.85,24.97528649807415,17.0,15.13,34.18,0.0,0.0,0.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-09,57.51,141.54,16.31,50.9,67.22,24.97528649807415,16.31,8.73,15.39,0.0,10.52,4.88,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-10,50.24,141.54,9.46,12.31,21.77,24.97528649807415,9.46,11.63,13.61,0.0,3.42,0.29,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-11,61.77,141.54,8.68,15.43,24.1,24.97528649807415,8.68,8.1,18.69,0.0,4.83,0.38,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-12,46.93,141.54,7.14,11.47,18.61,24.97528649807415,7.14,7.92,19.03,0.0,3.08,0.12,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-13,43.01,141.54,6.82,9.96,16.78,24.97528649807415,6.82,11.58,20.59,0.0,2.5,0.13,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-14,42.06,141.54,8.43,11.35,19.78,24.97528649807415,8.43,11.63,28.09,0.0,3.19,0.2,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-15,44.94,141.54,7.14,10.94,18.07,24.97528649807415,7.14,5.85,59.38,0.0,2.21,0.24,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-16,29.58,141.54,6.61,9.94,16.55,24.97528649807415,6.61,8.82,42.9,0.0,1.87,0.13,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-17,32.15,141.54,6.5,9.7,16.2,24.97528649807415,6.5,9.2,39.02,0.0,2.73,0.19,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-18,36.33,141.54,7.68,12.88,20.56,24.97528649807415,7.68,8.28,43.35,0.0,4.29,0.36,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-19,24.46,141.54,8.45,10.99,19.44,24.97528649807415,8.45,12.59,44.55,0.0,2.52,0.17,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-20,25.77,141.54,9.2,11.620000000000001,20.815,24.97528649807415,9.2,11.05,28.505,0.0,3.6449999999999996,0.245,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-21,27.08,141.54,9.95,12.25,22.19,24.97528649807415,9.95,9.51,12.46,0.0,4.77,0.32,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-22,59.29,141.54,9.21,9.68,18.89,24.97528649807415,9.21,5.98,7.69,0.0,3.24,0.19,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-23,65.32,141.54,10.61,9.62,20.23,24.97528649807415,10.61,3.69,4.74,0.0,3.63,0.24,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-24,47.39,141.54,9.26,10.48,19.74,24.97528649807415,9.26,7.72,7.71,0.0,3.41,0.21,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-25,43.88,141.54,8.69,19.75,28.44,24.97528649807415,8.69,4.83,11.53,0.0,3.24,0.16,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-26,28.35,141.54,9.05,13.62,22.68,24.97528649807415,9.05,7.47,15.95,0.0,3.26,0.21,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-27,3.59,141.54,11.26,14.17,25.44,24.97528649807415,11.26,9.6,20.38,0.0,4.02,0.46,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-28,3.04,141.54,16.31,21.5,37.81,24.97528649807415,16.31,13.73,30.05,0.02,9.33,0.81,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-29,19.14,141.54,10.33,30.6,40.93,24.97528649807415,10.33,10.96,29.36,0.0,8.36,1.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-09-30,69.12,141.54,8.85,32.41,41.26,24.97528649807415,8.85,15.63,28.45,0.0,7.16,0.73,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-01,76.41,141.54,17.96,34.7,52.67,24.97528649807415,17.96,15.44,31.49,0.0,7.51,1.15,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-02,102.49,141.54,33.31,37.85,71.17,24.97528649807415,33.31,27.32,24.85,19.81,51.29,15.05,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-03,127.94,141.54,11.14,28.38,39.52,24.97528649807415,11.14,25.59,15.17,8.14,29.23,3.24,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-04,87.18,141.54,7.83,21.51,29.34,24.97528649807415,7.83,6.98,23.17,5.59,17.26,2.28,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-05,99.73,141.54,20.16,30.23,50.39,24.97528649807415,20.16,32.74,20.91,8.58,27.22,4.15,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-06,84.15,141.54,15.83,32.1,47.93,24.97528649807415,15.83,19.37,23.12,8.34,23.83,4.0,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-07,92.12,141.54,18.21,32.5,50.71,24.97528649807415,18.21,31.75,29.97,6.26,26.4,4.3,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-08,94.02,141.54,27.14,36.97,64.11,24.97528649807415,27.14,24.88,23.51,10.85,41.2,6.14,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-09,150.27,141.54,15.9,34.86,50.77,24.97528649807415,15.9,26.35,31.96,9.13,37.83,5.06,150.27,Moderate,0.06809683547410333
Ahmedabad,2015-10-10,118.91,141.54,5.42,29.22,34.64,24.97528649807415,5.42,79.47,24.89,6.23,12.93,1.74,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-11,91.41,141.54,5.19,23.45,28.63,24.97528649807415,5.19,25.44,6.25,0.69,1.25,0.05,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-12,95.9,141.54,10.38,33.63,44.01,24.97528649807415,10.38,30.06,27.34,3.24,11.06,1.76,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-13,137.87,141.54,20.2,32.98,53.18,24.97528649807415,20.2,21.89,17.41,12.76,39.39,12.08,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-14,90.71,141.54,18.12,25.73,43.85,24.97528649807415,18.12,17.89,26.02,7.32,43.71,6.04,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-15,108.68,141.54,17.03,32.87,49.9,24.97528649807415,17.03,22.59,19.56,12.47,51.84,7.46,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-16,98.79,141.54,17.72,31.2,48.92,24.97528649807415,17.72,26.09,30.19,8.22,41.58,5.48,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-17,145.75,141.54,20.61,34.71,55.33,24.97528649807415,20.61,24.66,95.94,20.08,51.51,7.31,145.75,Moderate,0.0391966481419794
Ahmedabad,2015-10-18,179.43,141.54,52.33,39.42,91.75,24.97528649807415,52.33,39.15,112.01,31.75,102.65,14.97,179.43,Moderate,0.21954473313656303
Ahmedabad,2015-10-19,170.52,141.54,15.49,35.22,48.6,24.97528649807415,15.49,34.03,53.98,10.76,31.62,4.83,170.52,Moderate,0.17876443506153827
Ahmedabad,2015-10-20,203.4,141.54,23.03,36.63,59.66,24.97528649807415,23.03,94.3,5.36,0.0,0.0,0.0,203.4,Poor,0.31151873877430436
Ahmedabad,2015-10-21,92.71,141.54,12.92,30.65,43.57,24.97528649807415,12.92,42.08,72.86,13.33,17.97,5.17,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-22,64.66,141.54,4.79,23.83,28.61,24.97528649807415,4.79,34.4,24.76,6.24,12.04,2.24,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-23,78.14,141.54,10.58,28.93,39.51,24.97528649807415,10.58,44.91,35.56,4.72,8.87,2.28,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-24,100.17,141.54,32.27,34.16,66.43,24.97528649807415,32.27,27.73,23.95,7.62,12.85,5.15,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-25,147.35,141.54,34.64,39.1,73.74,24.97528649807415,34.64,46.09,26.43,5.8,5.08,10.16,147.35,Moderate,0.049629531501143485
Ahmedabad,2015-10-26,206.89,141.54,145.32,55.67,201.0,24.97528649807415,145.32,20.47,38.0,1.69,3.45,36.0,206.89,Poor,0.32313263795588715
Ahmedabad,2015-10-27,114.84,141.54,38.09,40.31,78.39,24.97528649807415,38.09,22.94,30.19,26.0,72.61,10.84,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-28,89.64,141.54,5.42,25.75,31.18,24.97528649807415,5.42,44.92,43.04,6.48,17.42,2.14,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-29,51.72,141.54,1.89,21.15,23.04,24.97528649807415,1.89,37.31,66.58,3.96,11.1,0.75,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-30,54.59,141.54,2.31,18.33,20.64,24.97528649807415,2.31,19.08,42.43,3.47,10.25,1.12,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-10-31,46.5,141.54,1.22,12.1,13.32,24.97528649807415,1.22,13.73,61.56,1.9,4.5,0.22,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-11-01,84.52000000000001,141.54,38.32,28.15,66.47,24.97528649807415,38.32,13.754999999999999,61.11,37.63999999999999,54.785,8.885000000000002,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-11-02,122.54,141.54,75.42,44.2,119.62,24.97528649807415,75.42,13.78,60.66,73.38,105.07,17.55,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-11-03,147.18,141.54,33.06,36.87,69.93,24.97528649807415,33.06,21.24,131.12,25.83,60.82,9.26,147.18,Moderate,0.04853180776391836
Ahmedabad,2015-11-04,214.67,141.54,57.37,42.21,99.57,24.97528649807415,57.37,22.18,96.71333333333334,41.22,93.71,13.41,214.67,Poor,0.3476634437354707
Ahmedabad,2015-11-05,207.13,141.54,28.41,35.31,60.37,24.97528649807415,28.41,50.33,62.30666666666667,28.86,55.93,8.74,207.13,Poor,0.32391691916522714
Ahmedabad,2015-11-06,191.01,141.54,39.61,50.11,89.72,24.97528649807415,39.61,40.78,27.9,17.39,60.02,11.13,191.01,Moderate,0.26685991030152084
Ahmedabad,2015-11-07,192.35,141.54,9.39,29.04,38.43,24.97528649807415,9.39,29.18,33.21,22.88,52.49,10.86,192.35,Moderate,0.2719673068193059
Ahmedabad,2015-11-08,127.64,141.54,6.74,31.91,38.64,24.97528649807415,6.74,26.94,47.33,9.55,20.72,4.32,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-11-09,127.2321551724138,141.54,6.761336206896552,31.897068965517242,38.64844827586207,24.97528649807415,6.761336206896552,26.829827586206896,47.28133620689655,9.508836206896552,20.630689655172414,4.301379310344828,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-11-10,126.82431034482758,141.54,6.782672413793104,31.884137931034484,38.65689655172414,24.97528649807415,6.782672413793104,26.719655172413795,47.232672413793104,9.467672413793105,20.541379310344826,4.2827586206896555,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-11-11,126.41646551724138,141.54,6.804008620689656,31.871206896551723,38.66534482758621,24.97528649807415,6.804008620689656,26.60948275862069,47.18400862068965,9.426508620689656,20.452068965517242,4.264137931034483,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-11-12,126.00862068965517,141.54,6.825344827586207,31.858275862068965,38.673793103448276,24.97528649807415,6.825344827586207,26.499310344827588,47.1353448275862,9.385344827586207,20.362758620689654,4.245517241379311,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-11-13,125.60077586206897,141.54,6.846681034482759,31.845344827586207,38.68224137931035,24.97528649807415,6.846681034482759,26.389137931034483,47.08668103448276,9.344181034482759,20.27344827586207,4.226896551724138,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-11-14,125.19293103448275,141.54,6.86801724137931,31.83241379310345,38.69068965517241,24.97528649807415,6.86801724137931,26.27896551724138,47.03801724137931,9.303017241379312,20.18413793103448,4.208275862068966,141.54,Moderate,0.010618280815977746
Ahmedabad,2015-11-15,124.78508620689655,141.54,6.8893534482758625,31.81948275862069,38.699137931034485,24.97528649807415,6.8893534482758625,26.168793103448277,46.989353448275864,9.261853448275863,20.094827586206897,4.189655172413794,141.54,Moderate,0.010618280815977746
